municipality_code,municipality_name,prefecture,account_name,friends_count,population,registration_rate,population_category,line_url,updated_at
,恵那市,岐阜県,恵那市役所,3958.0,44006.0,8.99,市,https://page.line.me/ena.city,2025-12-03
,美濃加茂市,岐阜県,美濃加茂市,22447.0,57035.0,39.36,市,https://page.line.me/minokamo_city,2025-12-03
,土岐市,岐阜県,土岐市,4409.0,51475.0,8.57,市,https://page.line.me/tokicity,2025-12-03
,各務原市,岐阜県,各務原市,18824.0,140996.0,13.35,市,https://page.line.me/kakamigahara,2025-12-03
,可児市,岐阜県,可児市,10598.0,97568.0,10.86,市,https://page.line.me/kanicity,2025-12-03
,山県市,岐阜県,山県市,2078.0,23208.0,8.95,市,https://page.line.me/gifu-yamagata,2025-12-03
,瑞穂市,岐阜県,瑞穂市,6747.0,57501.0,11.73,市,https://page.line.me/mizuho-city,2025-12-03
,飛騨市,岐阜県,飛騨市役所,8495.0,20404.0,41.63,市,https://page.line.me/hida_city,2025-12-03
,本巣市,岐阜県,本巣市,3507.0,31778.0,11.04,市,https://page.line.me/motosu_city,2025-12-03
,郡上市,岐阜県,郡上市,562.0,35419.0,1.59,市,https://page.line.me/gujocity,2025-12-03
,下呂市,岐阜県,下呂市役所,11498.0,27357.0,42.03,市,https://page.line.me/gerocity,2025-12-03
,海津市,岐阜県,海津市,5574.0,30104.0,18.52,市,https://page.line.me/kaizucity,2025-12-03
,岐南町,岐阜県,岐南町役場,5638.0,26345.0,21.4,町,https://page.line.me/ginantown,2025-12-03
,笠松町,岐阜県,笠松町役場,13033.0,21874.0,59.58,町,https://page.line.me/kasamatsu-town,2025-12-03
,養老町,岐阜県,養老町,2929.0,24346.0,12.03,町,https://page.line.me/yorotown,2025-12-03
,垂井町,岐阜県,垂井町,4166.0,24981.0,16.68,町,https://page.line.me/tarui_town,2025-12-03
,神戸町,岐阜県,神戸町,4188.0,17706.0,23.65,町,https://page.line.me/godotown,2025-12-03
,揖斐川町,岐阜県,揖斐川町,3665.0,17309.0,21.17,町,https://page.line.me/ibigawatown,2025-12-03
,大野町,岐阜県,大野町,947.0,20517.0,4.62,町,https://page.line.me/onocyou,2025-12-03
,池田町,岐阜県,岐阜県池田町,3682.0,22008.0,16.73,町,https://page.line.me/gifu-ikeda,2025-12-03
,北方町,岐阜県,北方町,3010.0,18206.0,16.53,町,https://page.line.me/kitagata01,2025-12-03
,坂祝町,岐阜県,岐阜県坂祝町,2205.0,8158.0,27.03,町,https://page.line.me/linesakahogi,2025-12-03
,富加町,岐阜県,富加町,1421.0,5761.0,24.67,町,https://page.line.me/tomika-town,2025-12-03
,川辺町,岐阜県,川辺町,1356.0,9436.0,14.37,町,https://page.line.me/kawabetown,2025-12-03
,七宗町,岐阜県,七宗町役場,1415.0,2846.0,49.72,町,https://page.line.me/hichiso-line,2025-12-03
,八百津町,岐阜県,八百津町,3001.0,9239.0,32.48,町,https://page.line.me/town.yaotsu,2025-12-03
,東白川村,岐阜県,東白川村,637.0,1800.0,35.39,村,https://page.line.me/higashishirakawa,2025-12-03
,御嵩町,岐阜県,御嵩町,3922.0,16644.0,23.56,町,https://page.line.me/mitake-town,2025-12-03
,静岡県,静岡県,静岡県,72430.0,3491925.0,2.07,都道府県,https://page.line.me/shizuokapref,2025-12-03
,静岡市,静岡県,静岡市,128078.0,666764.0,19.21,市,https://page.line.me/shizuoka_city,2025-12-03
,浜松市,静岡県,浜松市,445486.0,769411.0,57.9,市,https://page.line.me/hamamatsu,2025-12-03
,沼津市,静岡県,沼津市,19432.0,179866.0,10.8,市,https://page.line.me/numazu_city,2025-12-03
,熱海市,静岡県,熱海市,6932.0,30964.0,22.39,市,https://page.line.me/atami-city,2025-12-03
,三島市,静岡県,三島市,40605.0,102658.0,39.55,市,https://page.line.me/mishima_city,2025-12-03
,富士宮市,静岡県,富士宮市,39435.0,122668.0,32.15,市,https://page.line.me/fujinomiyacity,2025-12-03
,伊東市,静岡県,伊東市,23621.0,61290.0,38.54,市,https://page.line.me/ito_city,2025-12-03
,島田市,静岡県,島田市,140922.0,91868.0,153.4,市,https://page.line.me/shimadacity,2025-12-03
,富士市,静岡県,富士市,123796.0,238059.0,52.0,市,https://page.line.me/fuji_city,2025-12-03
,磐田市,静岡県,磐田市,101769.0,161709.0,62.93,市,https://page.line.me/iwata_city,2025-12-03
,焼津市,静岡県,焼津市,192375.0,132134.0,145.59,市,https://page.line.me/yaizucity,2025-12-03
,掛川市,静岡県,掛川市,46545.0,112215.0,41.48,市,https://page.line.me/kakegawacity,2025-12-03
,藤枝市,静岡県,藤枝市,88783.0,136078.0,65.24,市,https://page.line.me/fujiedacity,2025-12-03
,御殿場市,静岡県,御殿場市,12974.0,81844.0,15.85,市,https://page.line.me/gotemba_city,2025-12-03
,袋井市,静岡県,袋井市,23569.0,87202.0,27.03,市,https://page.line.me/fukuroicity,2025-12-03
,下田市,静岡県,下田市,3120.0,18076.0,17.26,市,https://page.line.me/shimoda-city,2025-12-03
,裾野市,静岡県,静岡県裾野市,10371.0,47939.0,21.63,市,https://page.line.me/susonocity,2025-12-03
,湖西市,静岡県,湖西市,34036.0,55363.0,61.48,市,https://page.line.me/kosaicity,2025-12-03
,伊豆市,静岡県,伊豆市,6850.0,25581.0,26.78,市,https://page.line.me/izucity,2025-12-03
,御前崎市,静岡県,御前崎市,15492.0,28569.0,54.23,市,https://page.line.me/omaezaki_city,2025-12-03
,菊川市,静岡県,菊川市,14079.0,46256.0,30.44,市,https://page.line.me/kikugawa_city,2025-12-03
,伊豆の国市,静岡県,伊豆の国市,12653.0,44142.0,28.66,市,https://page.line.me/izunokunicity,2025-12-03
,牧之原市,静岡県,牧之原市,28505.0,40292.0,70.75,市,https://page.line.me/makinohara_city,2025-12-03
,東伊豆町,静岡県,東伊豆町,6241.0,10514.0,59.36,町,https://page.line.me/higashiizu,2025-12-03
,河津町,静岡県,河津町,3294.0,6034.0,54.59,町,https://page.line.me/town.kawazu,2025-12-03
,南伊豆町,静岡県,南伊豆町,2000.0,7016.0,28.51,町,https://page.line.me/minamiizu,2025-12-03
,松崎町,静岡県,松崎町,1094.0,5209.0,21.0,町,https://page.line.me/matsuzakihotline1,2025-12-03
,西伊豆町,静岡県,西伊豆町,1533.0,6025.0,25.44,町,https://page.line.me/info_nishiizu,2025-12-03
,函南町,静岡県,函南町,4600.0,35253.0,13.05,町,https://page.line.me/kannami223255,2025-12-03
,清水町,静岡県,静岡県清水町,6592.0,31057.0,21.23,町,https://page.line.me/shimizu_town,2025-12-03
,長泉町,静岡県,長泉町,21572.0,43287.0,49.83,町,https://page.line.me/nagaizumitown,2025-12-03
,小山町,静岡県,静岡県小山町,6441.0,17122.0,37.62,町,https://page.line.me/oyamatown,2025-12-03
,吉田町,静岡県,吉田町,11460.0,28104.0,40.78,町,https://page.line.me/yoshida_town,2025-12-03
,川根本町,静岡県,静岡県川根本町,14833.0,5214.0,284.48,町,https://page.line.me/town.kawanehon,2025-12-03
,森町,静岡県,静岡県森町,11032.0,16142.0,68.34,町,https://page.line.me/shizuoka-mori,2025-12-03
,愛知県,愛知県,愛知県,339990.0,7453803.0,4.56,都道府県,https://page.line.me/aichipref,2025-12-03
,名古屋市,愛知県,名古屋市,162850.0,2338873.0,6.96,市,https://page.line.me/nagoyacity,2025-12-03
,岡崎市,愛知県,岡崎市,19464.0,379751.0,5.13,市,https://page.line.me/okazaki_city,2025-12-03
,一宮市,愛知県,一宮市,25251.0,370698.0,6.81,市,https://page.line.me/138_city,2025-12-03
,瀬戸市,愛知県,瀬戸市,13496.0,124098.0,10.88,市,https://page.line.me/setocity,2025-12-03
,半田市,愛知県,愛知県半田市,22816.0,113750.0,20.06,市,https://page.line.me/handa_city,2025-12-03
,春日井市,愛知県,春日井市,31876.0,302786.0,10.53,市,https://page.line.me/kasugai_city,2025-12-03
,豊川市,愛知県,豊川市,5736.0,183308.0,3.13,市,https://page.line.me/toyokawa.city,2025-12-03
,津島市,愛知県,津島市,4337.0,58269.0,7.44,市,https://page.line.me/tsushima-city,2025-12-03
,碧南市,愛知県,碧南市,31174.0,71520.0,43.59,市,https://page.line.me/hekinan_city,2025-12-03
,刈谷市,愛知県,刈谷市,170049.0,153895.0,110.5,市,https://page.line.me/kariyacity,2025-12-03
,豊田市,愛知県,豊田市,94773.0,413768.0,22.9,市,https://page.line.me/toyotacity,2025-12-03
,安城市,愛知県,安城市,94711.0,185460.0,51.07,市,https://page.line.me/anjo_city,2025-12-03
,西尾市,愛知県,西尾市,166765.0,166726.0,100.02,市,https://page.line.me/nishiocity,2025-12-03
,蒲郡市,愛知県,蒲郡市,34841.0,76730.0,45.41,市,https://page.line.me/gamagori.city,2025-12-03
,犬山市,愛知県,犬山市,18401.0,70635.0,26.05,市,https://page.line.me/inuyama,2025-12-03
,常滑市,愛知県,常滑市,19898.0,58139.0,34.22,市,https://page.line.me/tokoname_city,2025-12-03
,江南市,愛知県,江南市,10524.0,95647.0,11.0,市,https://page.line.me/konan_city,2025-12-03
,小牧市,愛知県,小牧市,70996.0,144853.0,49.01,市,https://page.line.me/komaki-city,2025-12-03
,稲沢市,愛知県,稲沢市,19358.0,130867.0,14.79,市,https://page.line.me/inazawa_city,2025-12-03
,新城市,愛知県,新城市,8529.0,40636.0,20.99,市,https://page.line.me/shinshiro.city,2025-12-03
,東海市,愛知県,東海市,15266.0,112339.0,13.59,市,https://page.line.me/tokai_city,2025-12-03
,大府市,愛知県,大府市,11885.0,93341.0,12.73,市,https://page.line.me/obucity,2025-12-03
,知多市,愛知県,知多市,17323.0,81694.0,21.2,市,https://page.line.me/chita_city,2025-12-03
,知立市,愛知県,知立市,95389.0,72670.0,131.26,市,https://page.line.me/chiryu_city,2025-12-03
,尾張旭市,愛知県,尾張旭市,7969.0,82945.0,9.61,市,https://page.line.me/owariasahicity,2025-12-03
,高浜市,愛知県,愛知県高浜市,37027.0,45851.0,80.76,市,https://page.line.me/takahamacity,2025-12-03
,岩倉市,愛知県,岩倉市,11984.0,47974.0,24.98,市,https://page.line.me/iwakura-city,2025-12-03
,豊明市,愛知県,豊明市,7324.0,68152.0,10.75,市,https://page.line.me/toyoake_official,2025-12-03
,日進市,愛知県,日進市,10093.0,93628.0,10.78,市,https://page.line.me/nissin,2025-12-03
,田原市,愛知県,田原市,5486.0,56267.0,9.75,市,https://page.line.me/tahara_city,2025-12-03
,愛西市,愛知県,愛西市,5750.0,58115.0,9.89,市,https://page.line.me/aisaicity,2025-12-03
,清須市,愛知県,清須市,8655.0,66815.0,12.95,市,https://page.line.me/kiyosu_city,2025-12-03
,北名古屋市,愛知県,北名古屋市,12461.0,86132.0,14.47,市,https://page.line.me/kitanagoya-shi,2025-12-03
,弥富市,愛知県,弥富市役所,3149.0,42129.0,7.47,市,https://page.line.me/yatomishi,2025-12-03
,みよし市,愛知県,みよし市,73674.0,61934.0,118.96,市,https://page.line.me/miyoshi_city,2025-12-03
,あま市,愛知県,あま市役所,8067.0,84951.0,9.5,市,https://page.line.me/amacity,2025-12-03
,長久手市,愛知県,長久手市,14787.0,61757.0,23.94,市,https://page.line.me/nagakutecity,2025-12-03
,東郷町,愛知県,東郷町,29201.0,43817.0,66.64,町,https://page.line.me/togotown,2025-12-03
,豊山町,愛知県,豊山町,4041.0,15759.0,25.64,町,https://page.line.me/toyoyama-town,2025-12-03
,大口町,愛知県,大口町,11184.0,23994.0,46.61,町,https://page.line.me/oguchi,2025-12-03
,扶桑町,愛知県,扶桑町,2646.0,34138.0,7.75,町,https://page.line.me/fuso_town,2025-12-03
,大治町,愛知県,大治町,2478.0,33050.0,7.5,町,https://page.line.me/oharu_town,2025-12-03
,東浦町,愛知県,東浦町役場,10418.0,49060.0,21.24,町,https://page.line.me/higashiura_aichi,2025-12-03
,南知多町,愛知県,南知多町,3080.0,14728.0,20.91,町,https://page.line.me/minamichita_town,2025-12-03
,美浜町,愛知県,愛知県美浜町役場,1576.0,21037.0,7.49,町,https://page.line.me/mihama-town.aichi,2025-12-03
,武豊町,愛知県,武豊町,11092.0,43183.0,25.69,町,https://page.line.me/taketoyo_town,2025-12-03
,幸田町,愛知県,幸田町,5254.0,41817.0,12.56,町,https://page.line.me/kotatown,2025-12-03
,東栄町,愛知県,東栄町,962.0,2490.0,38.63,町,https://page.line.me/toei_town,2025-12-03
,豊根村,愛知県,豊根村,380.0,857.0,44.34,村,https://page.line.me/toyone,2025-12-03
,津市,三重県,津市,6551.0,264400.0,2.48,市,https://page.line.me/tsu_city,2025-12-03
,四日市市,三重県,四日市市,52630.0,298931.0,17.61,市,https://page.line.me/yokkaichicity,2025-12-03
,伊勢市,三重県,伊勢市,36042.0,115876.0,31.1,市,https://page.line.me/isecity,2025-12-03
,桑名市,三重県,桑名市,31693.0,134296.0,23.6,市,https://page.line.me/kuwana987,2025-12-03
,鈴鹿市,三重県,鈴鹿市,20122.0,189595.0,10.61,市,https://page.line.me/suzukacity,2025-12-03
,名張市,三重県,名張市,13015.0,72083.0,18.06,市,https://page.line.me/nabaricity,2025-12-03
,尾鷲市,三重県,尾鷲市公式,2724.0,14139.0,19.27,市,https://page.line.me/owase_city,2025-12-03
,亀山市,三重県,亀山市,4858.0,49378.0,9.84,市,https://page.line.me/kameyamacity,2025-12-03
,熊野市,三重県,熊野市,7090.0,14152.0,50.1,市,https://page.line.me/kumano_city,2025-12-03
,いなべ市,三重県,いなべ市,17254.0,44028.0,39.19,市,https://page.line.me/inabecity,2025-12-03
,志摩市,三重県,志摩市,6308.0,40774.0,15.47,市,https://page.line.me/shima-dx,2025-12-03
,伊賀市,三重県,伊賀市,9563.0,82281.0,11.62,市,https://page.line.me/igacity,2025-12-03
,東員町,三重県,東員町,2513.0,25423.0,9.88,町,https://page.line.me/tointown,2025-12-03
,朝日町,三重県,三重県朝日町,561.0,11072.0,5.07,町,https://page.line.me/asahi24343,2025-12-03
,川越町,三重県,川越町,2712.0,15753.0,17.22,町,https://page.line.me/kawagoe_town,2025-12-03
,多気町,三重県,三重県多気町,3673.0,13110.0,28.02,町,https://page.line.me/takitown,2025-12-03
,明和町,三重県,三重県明和町,5191.0,21881.0,23.72,町,https://page.line.me/mie-meiwatown,2025-12-03
,玉城町,三重県,玉城町役場,3521.0,14531.0,24.23,町,https://page.line.me/tamaki_town,2025-12-03
,度会町,三重県,度会町,1579.0,7229.0,21.84,町,https://page.line.me/watarai-bosai,2025-12-03
,大紀町,三重県,大紀町,799.0,6710.0,11.91,町,https://page.line.me/taiki_official,2025-12-03
,南伊勢町,三重県,南伊勢町,2019.0,9118.0,22.14,町,https://page.line.me/minamiise,2025-12-03
,紀北町,三重県,紀北町,2015.0,12771.0,15.78,町,https://page.line.me/kihoku_town,2025-12-03
,滋賀県,滋賀県,滋賀県,260985.0,1396532.0,18.69,都道府県,https://page.line.me/shigapref,2025-12-03
,大津市,滋賀県,大津市,92168.0,344395.0,26.76,市,https://page.line.me/otsu_city,2025-12-03
,彦根市,滋賀県,彦根市,41855.0,111659.0,37.48,市,https://page.line.me/hikonecity,2025-12-03
,長浜市,滋賀県,長浜市役所,106961.0,107993.0,99.04,市,https://page.line.me/nagahamashi,2025-12-03
,近江八幡市,滋賀県,近江八幡市,13753.0,80703.0,17.04,市,https://page.line.me/omihachiman-city,2025-12-03
,草津市,滋賀県,草津市,20299.0,149257.0,13.6,市,https://page.line.me/kusatsucity,2025-12-03
,守山市,滋賀県,守山市,9543.0,85201.0,11.2,市,https://page.line.me/moriyama_city,2025-12-03
,栗東市,滋賀県,栗東市,8112.0,68906.0,11.77,市,https://page.line.me/rittocity,2025-12-03
,甲賀市,滋賀県,甲賀市,21508.0,85263.0,25.23,市,https://page.line.me/kokacity,2025-12-03
,野洲市,滋賀県,野洲市,6521.0,50106.0,13.01,市,https://page.line.me/yasu_city,2025-12-03
,湖南市,滋賀県,湖南市,5196.0,53347.0,9.74,市,https://page.line.me/konancity,2025-12-03
,高島市,滋賀県,高島市,6964.0,43253.0,16.1,市,https://page.line.me/takashima_city,2025-12-03
,東近江市,滋賀県,東近江市,23969.0,110064.0,21.78,市,https://page.line.me/higashiomi-city,2025-12-03
,米原市,滋賀県,米原市,788.0,35246.0,2.24,市,https://page.line.me/maibaracity,2025-12-03
,愛荘町,滋賀県,愛荘町,4699.0,20338.0,23.1,町,https://page.line.me/aisho,2025-12-03
,多賀町,滋賀県,多賀町,777.0,6954.0,11.17,町,https://page.line.me/tagatown,2025-12-03
,京都府,京都府,京都府,58107.0,2506615.0,2.32,都道府県,https://page.line.me/kyoto-prefecture,2025-12-03
,京都市,京都府,京都市,226074.0,1433071.0,15.78,市,https://page.line.me/kyoto_city,2025-12-03
,福知山市,京都府,福知山市,14047.0,74112.0,18.95,市,https://page.line.me/fukuchiyama_city,2025-12-03
,舞鶴市,京都府,舞鶴市,15181.0,73693.0,20.6,市,https://page.line.me/maizuru_city,2025-12-03
,綾部市,京都府,綾部市,6893.0,29752.0,23.17,市,https://page.line.me/ayabecity,2025-12-03
,宇治市,京都府,宇治市,24944.0,172931.0,14.42,市,https://page.line.me/uji_kosodate,2025-12-03
,宮津市,京都府,宮津市,5638.0,14955.0,37.7,市,https://page.line.me/miyazu_city,2025-12-03
,亀岡市,京都府,亀岡市役所,31408.0,83957.0,37.41,市,https://page.line.me/kameokacity,2025-12-03
,城陽市,京都府,城陽市,9174.0,71514.0,12.83,市,https://page.line.me/joyocity,2025-12-03
,向日市,京都府,向日市,18196.0,55403.0,32.84,市,https://page.line.me/mukocity,2025-12-03
,長岡京市,京都府,長岡京市,106362.0,81638.0,130.28,市,https://page.line.me/nagaokakyocity,2025-12-03
,八幡市,京都府,八幡市,5035.0,68163.0,7.39,市,https://page.line.me/yawata_official,2025-12-03
,京田辺市,京都府,京田辺市,12552.0,75010.0,16.73,市,https://page.line.me/kyotanabe_city,2025-12-03
,京丹後市,京都府,京丹後市,9171.0,46335.0,19.79,市,https://page.line.me/kyotangocity,2025-12-03
,南丹市,京都府,南丹市役所,7004.0,29667.0,23.61,市,https://page.line.me/nantan.line,2025-12-03
,木津川市,京都府,木津川市,23665.0,78259.0,30.24,市,https://page.line.me/409mnivj,2025-12-03
,大山崎町,京都府,大山崎町,4762.0,16221.0,29.36,町,https://page.line.me/oyamazaki,2025-12-03
,久御山町,京都府,久御山町,1696.0,14589.0,11.63,町,https://page.line.me/kumiyama1954,2025-12-03
,井手町,京都府,井手町役場,658.0,6984.0,9.42,町,https://page.line.me/idetown,2025-12-03
,宇治田原町,京都府,宇治田原町,456.0,8347.0,5.46,町,https://page.line.me/ujitawara,2025-12-03
,笠置町,京都府,笠置町,215.0,920.0,23.37,町,https://page.line.me/kasagi2301,2025-12-03
,精華町,京都府,精華町,10792.0,34879.0,30.94,町,https://page.line.me/seika_town,2025-12-03
,南山城村,京都府,南山城村,735.0,2120.0,34.67,村,https://page.line.me/minamiyamashiro,2025-12-03
,京丹波町,京都府,京丹波町,1347.0,11394.0,11.82,町,https://page.line.me/kyotamba_line,2025-12-03
,伊根町,京都府,伊根町,420.0,1709.0,24.58,町,https://page.line.me/ine_town,2025-12-03
,与謝野町,京都府,与謝野町役場,2863.0,17989.0,15.92,町,https://page.line.me/yosano_town,2025-12-03
,大阪府,大阪府,大阪府,406351.0,8777998.0,4.63,都道府県,https://page.line.me/pref_osaka,2025-12-03
,大阪市,大阪府,大阪市,149789.0,2816247.0,5.32,市,https://page.line.me/osakacity,2025-12-03
,堺市,大阪府,堺市,236871.0,803638.0,29.47,市,https://page.line.me/sakai-city,2025-12-03
,岸和田市,大阪府,岸和田市,48026.0,183409.0,26.19,市,https://page.line.me/kishiwada-city,2025-12-03
,豊中市,大阪府,豊中市,94410.0,398162.0,23.71,市,https://page.line.me/toyonakacity,2025-12-03
,池田市,大阪府,池田市,14995.0,104116.0,14.4,市,https://page.line.me/ikedacity,2025-12-03
,吹田市,大阪府,吹田市,102072.0,396375.0,25.75,市,https://page.line.me/suita-city,2025-12-03
,泉大津市,大阪府,泉大津市,70214.0,72450.0,96.91,市,https://page.line.me/izumiotsu-city,2025-12-03
,高槻市,大阪府,高槻市,43628.0,345861.0,12.61,市,https://page.line.me/takatsuki-city,2025-12-03
,貝塚市,大阪府,貝塚市,7780.0,79907.0,9.74,市,https://page.line.me/kaizuka,2025-12-03
,守口市,大阪府,守口市,48637.0,140122.0,34.71,市,https://page.line.me/moriguchi-city,2025-12-03
,枚方市,大阪府,枚方市,101112.0,388941.0,26.0,市,https://page.line.me/hirakata_city,2025-12-03
,八尾市,大阪府,八尾市,25968.0,257125.0,10.1,市,https://page.line.me/yaocity,2025-12-03
,泉佐野市,大阪府,泉佐野市,15986.0,99880.0,16.01,市,https://page.line.me/izumisano-city,2025-12-03
,富田林市,大阪府,富田林市役所,46958.0,103479.0,45.38,市,https://page.line.me/tondabayashi,2025-12-03
,寝屋川市,大阪府,寝屋川市,61736.0,222544.0,27.74,市,https://page.line.me/city.neyagawa,2025-12-03
,河内長野市,大阪府,河内長野市役所,23342.0,95001.0,24.57,市,https://page.line.me/okukawachi,2025-12-03
,松原市,大阪府,大阪府松原市,14348.0,114554.0,12.53,市,https://page.line.me/matsubaracity,2025-12-03
,大東市,大阪府,大東市,14707.0,114887.0,12.8,市,https://page.line.me/daitocity,2025-12-03
,和泉市,大阪府,和泉市,102920.0,180701.0,56.96,市,https://page.line.me/izumi-city,2025-12-03
,箕面市,大阪府,箕面市,34557.0,138697.0,24.92,市,https://page.line.me/minohcity,2025-12-03
,柏原市,大阪府,柏原氏,6875.0,66678.0,10.31,市,https://page.line.me/kashiwaracity,2025-12-03
,羽曳野市,大阪府,羽曳野市,33715.0,105140.0,32.07,市,https://page.line.me/habikinocity,2025-12-03
,門真市,大阪府,門真市,28120.0,114389.0,24.58,市,https://page.line.me/kadoma_city,2025-12-03
,摂津市,大阪府,大阪府摂津市,40261.0,87091.0,46.23,市,https://page.line.me/settsucity,2025-12-03
,高石市,大阪府,高石市,16902.0,53688.0,31.48,市,https://page.line.me/takaishi-city,2025-12-03
,藤井寺市,大阪府,藤井寺市,20644.0,61524.0,33.55,市,https://page.line.me/fujiideracity,2025-12-03
,東大阪市,大阪府,東大阪市,67343.0,485549.0,13.87,市,https://page.line.me/higashiosakacity,2025-12-03
,泉南市,大阪府,泉南市,19250.0,56505.0,34.07,市,https://page.line.me/sennan-city,2025-12-03
,四條畷市,大阪府,四條畷市公式LINE(大阪府),21663.0,53338.0,40.61,市,https://page.line.me/shijonawate575,2025-12-03
,交野市,大阪府,交野市,5689.0,74672.0,7.62,市,https://page.line.me/katano_city,2025-12-03
,大阪狭山市,大阪府,大阪狭山市,8018.0,57155.0,14.03,市,https://page.line.me/osakasayama,2025-12-03
,阪南市,大阪府,阪南市,4483.0,47528.0,9.43,市,https://page.line.me/hannan_city,2025-12-03
,島本町,大阪府,島本町,10034.0,31984.0,31.37,町,https://page.line.me/shimamoto-town,2025-12-03
,能勢町,大阪府,能勢町,5338.0,8147.0,65.52,町,https://page.line.me/nose-town,2025-12-03
,忠岡町,大阪府,忠岡町,7594.0,15715.0,48.32,町,https://page.line.me/tadaoka-town,2025-12-03
,熊取町,大阪府,熊取町,9413.0,42557.0,22.12,町,https://page.line.me/town.kumatori,2025-12-03
,田尻町,大阪府,田尻町,1550.0,8072.0,19.2,町,https://page.line.me/tajiritown,2025-12-03
,岬町,大阪府,岬町,4973.0,13568.0,36.65,町,https://page.line.me/osaka-misaki,2025-12-03
,太子町,大阪府,太子町役場,2322.0,12308.0,18.87,町,https://page.line.me/osaka-taishi,2025-12-03
,河南町,大阪府,河南町役場,5829.0,14642.0,39.81,町,https://page.line.me/kananchou,2025-12-03
,千早赤阪村,大阪府,千早赤阪村役場,1077.0,4368.0,24.66,村,https://page.line.me/chihayaakasaka,2025-12-03
,神戸市,兵庫県,神戸市,174893.0,1486038.0,11.77,市,https://page.line.me/kobe,2025-12-03
,姫路市,兵庫県,姫路市,49981.0,516529.0,9.68,市,https://page.line.me/himejicity,2025-12-03
,尼崎市,兵庫県,尼崎市,32026.0,454737.0,7.04,市,https://page.line.me/amagasakicity,2025-12-03
,明石市,兵庫県,明石市,16476.0,306536.0,5.37,市,https://page.line.me/akashicity,2025-12-03
,西宮市,兵庫県,西宮市,155866.0,481234.0,32.39,市,https://page.line.me/miyakko,2025-12-03
,洲本市,兵庫県,洲本市,3460.0,38758.0,8.93,市,https://page.line.me/sumotocity,2025-12-03
,芦屋市,兵庫県,芦屋市,4252.0,91929.0,4.63,市,https://page.line.me/ashiyashi5401,2025-12-03
,伊丹市,兵庫県,伊丹市,12103.0,194966.0,6.21,市,https://page.line.me/itami_city,2025-12-03
,相生市,兵庫県,相生市,4421.0,26169.0,16.89,市,https://page.line.me/aioicity,2025-12-03
,豊岡市,兵庫県,豊岡市役所,18108.0,71495.0,25.33,市,https://page.line.me/toyookacity,2025-12-03
,加古川市,兵庫県,加古川市,61091.0,253487.0,24.1,市,https://page.line.me/kakogawacity,2025-12-03
,赤穂市,兵庫県,赤穂市,27139.0,42599.0,63.71,市,https://page.line.me/akocity,2025-12-03
,西脇市,兵庫県,西脇市,2561.0,35839.0,7.15,市,https://page.line.me/nishiwakicity,2025-12-03
,宝塚市,兵庫県,宝塚市,25746.0,219715.0,11.72,市,https://page.line.me/takarazukacity,2025-12-03
,高砂市,兵庫県,高砂市,3320.0,83711.0,3.97,市,https://page.line.me/takasagocity,2025-12-03
,川西市,兵庫県,川西市,17971.0,148191.0,12.13,市,https://page.line.me/city.kawanishi,2025-12-03
,小野市,兵庫県,小野氏,19077.0,45956.0,41.51,市,https://page.line.me/onocity,2025-12-03
,三田市,兵庫県,三田市,16560.0,103914.0,15.94,市,https://page.line.me/sanda_city,2025-12-03
,加西市,兵庫県,加西市,24195.0,40148.0,60.26,市,https://page.line.me/kasaicity,2025-12-03
,丹波篠山市,兵庫県,丹波篠山市,9976.0,37312.0,26.74,市,https://page.line.me/tambasasayama,2025-12-03
,養父市,兵庫県,養父（やぶ）市役所,6657.0,19836.0,33.56,市,https://page.line.me/yabucity,2025-12-03
,丹波市,兵庫県,丹波市,13264.0,57477.0,23.08,市,https://page.line.me/tambacity,2025-12-03
,南あわじ市,兵庫県,南あわじ市,6225.0,40811.0,15.25,市,https://page.line.me/minamiawajicity,2025-12-03
,朝来市,兵庫県,朝来市,8350.0,26513.0,31.49,市,https://page.line.me/asagocity,2025-12-03
,淡路市,兵庫県,淡路市,8819.0,39663.0,22.23,市,https://page.line.me/awajicity,2025-12-03
,宍粟市,兵庫県,宍粟市,8821.0,31161.0,28.31,市,https://page.line.me/shisocity,2025-12-03
,加東市,兵庫県,加東市,1140.0,39538.0,2.88,市,https://page.line.me/640ucxcn,2025-12-03
,たつの市,兵庫県,たつの市,4275.0,70086.0,6.1,市,https://page.line.me/tatsuno.city,2025-12-03
,猪名川町,兵庫県,猪名川町,4428.0,27410.0,16.15,町,https://page.line.me/inagawa_town,2025-12-03
,多可町,兵庫県,多可町,2117.0,17304.0,12.23,町,https://page.line.me/takacho,2025-12-03
,稲美町,兵庫県,稲美町,12423.0,29742.0,41.77,町,https://page.line.me/inami-town,2025-12-03
,播磨町,兵庫県,播磨町,19170.0,33750.0,56.8,町,https://page.line.me/harimatown,2025-12-03
,市川町,兵庫県,兵庫県市川町,1669.0,9996.0,16.7,町,https://page.line.me/ichikawa_town,2025-12-03
,神河町,兵庫県,兵庫県神河町（Kamikawa）,4178.0,9445.0,44.24,町,https://page.line.me/kamikawa_hyogo,2025-12-03
,太子町,兵庫県,太子町,1455.0,32719.0,4.45,町,https://page.line.me/hyogo-taishi,2025-12-03
,上郡町,兵庫県,上郡町,4403.0,12649.0,34.81,町,https://page.line.me/kamigori_town,2025-12-03
